id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
18295,JY36,heliport,Mianecki Heliport,41.0367012,-74.84719849,626,NA_,US,US-NJ,Newton,no,JY36,,JY36,,,
7629,0XA3,heliport,Midstream Freeport Heliport,28.97170067,-95.28309631,6,NA_,US,US-TX,Freeport,no,0XA3,,0XA3,,,
315974,IT-0122,small_airport,Aviosuperficie Aerotre,40.443303,17.630114,256,EU,IT,IT-75,Manduria (TA),no,,,TAMAN,,,
318456,BR-0100,small_airport,Montes Altos Airport,-5.838959,-47.058035,,SA,BR,BR-MA,Montes Altos,no,,,,,,
13669,70TA,closed,BTA Heliport,31.996799,-102.081001,2815,NA_,US,US-TX,Midland,no,,,,,,70TA
316112,US-0279,heliport,Williamson ARH Hospital Heliport,37.6766,-82.2964,679,NA_,US,US-KY,South Williamson,no,3KY6,,3KY6,,,
320651,CHL2,small_airport,Hillaton/Kings Aerodrome,45.1442,-64.4229,89,NA_,CA,CA-NS,Hillaton,no,CHL2,,CHL2,,https://en.wikipedia.org/wiki/Hillaton/Kings_Aerodrome,
335823,BR-1054,small_airport,Ten. Brig. Ar Waldir de Vasconcelos Airport,-22.983968,-43.37706,10,SA,BR,BR-RJ,Rio de Janeiro,no,SIWV,,RJ0024,,,
334173,DE-0433,small_airport,Luftsportverein Parchim,53.41861,11.80167,,EU,DE,DE-MV,,no,,,,,,
324183,KR-0148,heliport,Bangtong-ri Helipad,38.286356,127.55021,,AS,KR,KR-42,Bangtong-ri,no,,,,,,Bangtong-ri
9339,2CA4,small_airport,Blackinton Airport,33.25889969,-117.0920029,1156,NA_,US,US-CA,Valley Center,no,2CA4,,2CA4,,,
23859,OR08,small_airport,Barton Lake Ranch Airport,43.12879944,-118.677002,4159,NA_,US,US-OR,Diamond,no,OR08,,OR08,,,
31431,FZOQ,small_airport,Punia-Basenge Airport,-1.467000008,26.43300056,1738,AF,CD,CD-MA,Punia-Basenge,no,FZOQ,,,,,
40845,SK-259,small_airport,El Coraje Airport,10.038056,-74.02,260,SA,CO,CO-MAG,Ariguani,no,,,AUR,,,
18579,K2F1,small_airport,Shamrock Municipal Airport,35.23619843,-100.1849976,2369,NA_,US,US-TX,Shamrock,no,K2F1,,2F1,,,
29589,NA-0043,small_airport,Meier Airstrip Landing Site,-24.89189911,16.20030022,4849,AF,NA_,NA-HA,,no,,,,,,
25683,WA91,heliport,Pathfinder Helicopter Heliport,47.75880051,-117.1549988,3440,NA_,US,US-WA,Spokane,no,WA91,,WA91,,,
18811,K4D0,small_airport,Abrams Municipal Airport,42.77420044,-84.73310089,842,NA_,US,US-MI,Grand Ledge,no,K4D0,,4D0,,https://en.wikipedia.org/wiki/Abrams_Municipal_Airport,
317888,IT-0221,small_airport,"Aviosuperficie ""Avioclub Montagnana""",45.24438,11.42567,32,EU,IT,IT-34,Montagnana (PD),no,,,PDMON,,,Baschirotto
35780,SDWB,heliport,Cyk Heliport,-23.56611061,-46.65166855,2986,SA,BR,BR-SP,São Paulo,no,SDWB,,,,,
327483,KR-0511,heliport,Cheonmi-ri South Heliport,38.247439,127.871211,,AS,KR,KR-42,Cheonmi-ri,no,,,,,,Cheonmi-ri
6659,02LS,heliport,Windy Hill Heliport,30.14830017,-91.91899872,25,NA_,US,US-LA,Broussard,no,02LS,,02LS,,,
19006,K6R3,small_airport,Cleveland Municipal Airport,30.35639954,-95.00800323,150,NA_,US,US-TX,Cleveland,no,K6R3,,6R3,,,
30886,FSDR,small_airport,Desroches Airport,-5.6967,53.6558,10,AF,SC,SC-15,Desroches Island,no,FSDR,DES,,,https://en.wikipedia.org/wiki/Desroches_Airport,
34976,KZ-7470,medium_airport,Dolon Air Base,50.54000092,79.19000244,705,AS,KZ,KZ-VOS,Semey,no,,,,,https://en.wikipedia.org/wiki/Dolon_(air_base),"Chagan-16, Semipalitinsk Dolon"
43499,FR-0159,heliport,Centre Hospitalier Cholet Heliport,47.04222107,-0.895833015,351,EU,FR,FR-PDL,Cholet,no,,,,,,
10816,3TN7,heliport,Pigeon Forge Heliport,35.72430038,-83.63929749,1400,NA_,US,US-TN,Pigeon Forge,no,3TN7,,3TN7,,,
323783,BGSO,heliport,Saarloq Heliport,60.537778,-46.024722,,NA_,GL,GL-U-A,,no,BGSO,QOQ,,,https://en.wikipedia.org/wiki/Saarloq_Heliport,
839,CED3,small_airport,Oyen Municipal Airport,51.33420181,-110.4909973,2498,NA_,CA,CA-AB,Oyen,no,CED3,,CED3,,https://en.wikipedia.org/wiki/Oyen_Municipal_Airport,ED3
5774,SACT,closed,Chamical Airport,-30.34530067,-66.29360198,1502,SA,AR,AR-F,Gobernador Gordillo,no,SACT,,GOR,,,
29147,EGHP,small_airport,Popham Airfield,51.193901,-1.23472,550,EU,GB,GB-ENG,Basingstoke,no,EGHP,,,http://www.popham-airfield.co.uk/,https://en.wikipedia.org/wiki/Popham_Airfield,
37228,SNQL,small_airport,Bom Jesus Airport,-15.73499966,-57.34638977,482,SA,BR,BR-MT,Cáceres,no,SNQL,,,,,
22004,ME89,small_airport,Buzzy's Field,43.60839844,-70.9681015,650,NA_,US,US-ME,Acton,no,ME89,,ME89,,,
9469,2IS1,heliport,Proctor Hospital Heliport,40.75059891,-89.59449768,640,NA_,US,US-IL,Peoria,no,2IS1,,2IS1,,,
13774,73MU,small_airport,Sky-Go Farms Airport,38.88560104,-91.96910095,878,NA_,US,US-MO,Fulton,no,73MU,,73MU,,,
39080,SAYS,small_airport,San Martín Base,-68.11669922,-67.09999847,75,AN,AQ,AQ-U-A,,no,SAYS,,BSM,,https://en.wikipedia.org/wiki/San_Martin_Base,
40761,SK-274,small_airport,Canaima Airport,4.118056,-73.266944,761,SA,CO,CO-MET,Villavicencio,no,,,CMA,,,
44160,CN-0082,medium_airport,Baise Youjiang Airport,23.72060013,106.9599991,490,AS,CN,CN-45,Baise,yes,ZGBS,AEB,,,https://en.wikipedia.org/wiki/Baise_Youjiang_Airport,"Tian Yang Air Base, Bose airport, 百色右江机场"
8673,1TE6,small_airport,Moore Airport,35.11809921,-102.1849976,3850,NA_,US,US-TX,Wildorado,no,1TE6,,1TE6,,,
37355,SNYL,small_airport,Fazenda São João Airport,-18.42694473,-46.05194473,3300,SA,BR,BR-MG,Varjão De Minas,no,SNYL,,,,,
9740,2S0,small_airport,Twisp Municipal Airport,48.3506012,-120.0940018,1602,NA_,US,US-WA,Twisp,no,2S0,,2S0,,,
30577,EPZA,small_airport,Zamość-Mokre Airport,50.7016983,23.20439911,751,EU,PL,PL-LU,Zamość,no,EPZA,,,,,
21234,KTVK,small_airport,Centerville Municipal Airport,40.68389893,-92.90100098,1023,NA_,US,US-IA,Centerville,no,KTVK,,TVK,,,
15992,9TS6,small_airport,Goodlett Field,32.37889862,-97.17829895,690,NA_,US,US-TX,Alvarado,no,9TS6,,9TS6,,,
23684,OI36,small_airport,Farpoint Airfield,39.62250137,-84.48310089,990,NA_,US,US-OH,Gratis,no,OI36,,OI36,,,
31196,FNMQ,small_airport,Maquela do Zombo Airport,-6.030280113,15.13689995,3051,AF,AO,AO-UIG,Maquela do Zombo,no,FNMQ,,,,,
330891,RU-0513,closed,Turtino Airport,56.368268,40.266128,525,EU,RU,RU-VLA,Vysheslavskoye,no,,,,,,
2400,EGCK,small_airport,Caernarfon Airport,53.101819,-4.337614,1,EU,GB,GB-WLS,Caernarfon,no,EGCK,,,http://www.caernarfonairport.com,https://en.wikipedia.org/wiki/Caernarfon_Airport,
30313,SADQ,small_airport,Quilmes Airport,-34.7064,-58.2444,6,SA,AR,AR-B,Quilmes,no,SADQ,,ILM,,,
26582,VLHS,small_airport,Ban Huoeisay Airport,20.25729942,100.4369965,1380,AS,LA,LA-BK,Huay Xai,yes,VLHS,HOE,,,https://en.wikipedia.org/wiki/Ban_Huoeisay_Airport,"Ban Houayxay, Ban Houei Sai, Ban Huay Xai, ສະໜາມບິນບໍ່ແກ້຿"
315832,KP-0066,heliport,Hyangsan Heliport,40.026228,126.175337,,AS,KP,KP-03,Hyangsan,no,,,,,,
32096,BIOF,small_airport,Ólafsfjörður Airport,66.08329773,-18.66670036,32,EU,IS,IS-6,Ólafsfjörður,no,BIOF,OFJ,,,,
29702,EPBA,small_airport,Bielsko Biala Airport,49.80500031,19.00189972,1319,EU,PL,PL-SL,,no,EPBA,,,,,
14239,7MN4,small_airport,Mille Lacs Lake Resort Airport,46.31940079,-93.83080292,1261,NA_,US,US-MN,Garrison,no,7MN4,,7MN4,,,
11132,45OH,small_airport,Boober Airport,38.975994,-84.219511,854,NA_,US,US-OH,New Richmond,no,45OH,,45OH,,,
10275,38GA,heliport,Lanier Park Hospital Heliport,34.31969833,-83.79669952,1171,NA_,US,US-GA,Gainesville,no,38GA,,38GA,,,
16516,C43,small_airport,Hiram Cure Airport,42.77000046,-84.96499634,853,NA_,US,US-MI,Sunfield,no,C43,,C43,,,
30388,SLRA,small_airport,San Ramón Airport,-13.2639,-64.603897,698,SA,BO,BO-B,San Ramón / Mamoré,no,SLRA,SRD,,,https://en.wikipedia.org/wiki/San_Ram%C3%B3n_Airport,
11945,52Z,seaplane_base,Summit Lake Seaplane Base,60.64110184,-149.496994,1300,NA_,US,US-AK,Moose Pass,no,52Z,,52Z,,,
3875,KSEA,large_airport,Seattle Tacoma International Airport,47.449001,-122.308998,433,NA_,US,US-WA,Seattle,yes,KSEA,SEA,SEA,http://www.portseattle.org/seatac/,https://en.wikipedia.org/wiki/Seattle–Tacoma_International_Airport,
7152,0CT5,heliport,St Francis Hospital Heliport,41.7745018,-72.6989975,184,NA_,US,US-CT,Hartford,no,0CT5,,0CT5,,,
45035,RU-0272,heliport,Belaya Dacha Helipad,55.65501347,37.86737323,,EU,RU,RU-MOS,Kotelniki,no,,,,,,Вертолётная площадка Белая Дача
18019,IL44,heliport,Arrow Heliport,42.40340042,-88.18759918,738,NA_,US,US-IL,Fox Lake,no,IL44,,IL44,,,
45050,CMN4,small_airport,Minto,62.60472222,-137.2219444,2969,NA_,CA,CA-YT,,no,CMN4,,,,,
36884,SJTX,heliport,Fazenda Nelore Heliport,-3.731389046,-45.2733345,182,SA,BR,BR-MA,Bela Vista Do Maranhão,no,SJTX,,,,,
22512,MU16,small_airport,Spillman Field,40.00030136,-93.78990173,981,NA_,US,US-MO,Jamesport,no,MU16,,MU16,,,
14167,7IS7,small_airport,Hammock Field,38.91389847,-89.67009735,595,NA_,US,US-IL,Alhambra,no,7IS7,,7IS7,,,
9473,2IS6,closed,Red Shed Field,42.418098,-89.822601,900,NA_,US,US-IL,Lena,no,,,,,,2IS6
35323,OATQ,small_airport,Talolqan Airport,36.77069855,69.53199768,2606,AS,AF,AF-TAK,Taloqan,no,OATQ,TQN,,,https://en.wikipedia.org/wiki/Taloqan_Airport,"Taluqan, Taleqan"
17742,IA65,small_airport,Donnellson Airport,40.6208992,-91.54180145,700,NA_,US,US-IA,Donnellson,no,IA65,,IA65,,,
313630,JP-0007,small_airport,Oitakenou Airport,33.026331,131.505577,771,AS,JP,JP-44,Bungo-ono,no,ROIT,,,http://www.pref.oita.jp/site/kenou/,http://ja.wikipedia.org/wiki/%E5%A4%A7%E5%88%86%E7%9C%8C%E5%A4%AE%E9%A3%9B%E8%A1%8C%E5%A0%B4,
324561,99MI,small_airport,Denton Farms Airport,43.755141,-84.808286,845,NA_,US,US-MI,Clare,no,,,MI1,,,99MI
300370,RK1N,heliport,C 135 Heliport,37.623114,126.703641,182,AS,KR,KR-41,,no,RK1N,,RK1N,,,TAC Site 42
332947,NO-0083,small_airport,Skarva Airfield,63.845275,11.344714,,EU,NO,NO-U-A,,no,,,,,,
10926,40MO,closed,Louise's Strip,39.422798,-94.8377,945,NA_,US,US-MO,Weston,no,,,,,,40MO
19614,KD98,small_airport,Romeo State Airport,42.79610062,-82.97499847,739,NA_,US,US-MI,Romeo,no,D98,,D98,"http://www.michigan.gov/aero/0,4533,7-145-61367-277662--,00.html",https://en.wikipedia.org/wiki/Romeo_State_Airport,
307558,PG-0041,small_airport,Kairik Airstrip,-5.44625,143.1698889,7340,OC,PG,PG-EPW,Porgera Mine,no,,,KRK,,,
8244,1CL9,heliport,Sfi-Vernon Heliport,34.00099945,-118.2129974,231,NA_,US,US-CA,Vernon,no,1CL9,,1CL9,,,
41755,UZ-0068,small_airport,Chimkurgan Airport,40.37969971,67.66410065,925,AS,UZ,UZ-JI,Chimkurgan,no,,,,,,
339,SNKD,small_airport,Conceição do Mato Dentro Airport,-19.02029991,-43.43389893,2196,SA,BR,BR-MG,Conceição Do Mato Dentro,no,SNKD,,SNKD,,,
17927,II43,small_airport,C. V. Airport,41.75,-86.19219971,780,NA_,US,US-IN,Granger,no,II43,,II43,,,
310987,ID-0129,small_airport,Ros Bori Airstrip,-1.6586,136.102,67,AS,ID,ID-PA,Ros Bori - Yapen Island,no,,,ROS,,,"WW82, Japen Island"
1838,CYOP,medium_airport,Rainbow Lake Airport,58.49140167,-119.4079971,1759,NA_,CA,CA-AB,Rainbow Lake,yes,CYOP,YOP,,,https://en.wikipedia.org/wiki/Rainbow_Lake_Airport,
26059,WV77,small_airport,Hinton-Alderson Airport,37.67959976,-80.71040344,1520,NA_,US,US-WV,Pence Springs,no,WV77,,WV77,,,
319144,ENUH,heliport,"Oslo Heliport, Ullevaal",59.936215,10.736541,,EU,NO,NO-03,Oslo,no,ENUH,,,,,
15036,8MN0,seaplane_base,Lake Zumbro Seaplane Base,44.20159912,-92.48349762,920,NA_,US,US-MN,Oronoco,no,8MN0,,8MN0,,,
32196,RKNC,closed,Camp Page Airport (A-306),37.883801,127.718002,245,AS,KR,KR-42,Chun Chon City,no,RKNC,QUN,,,,
11131,45NJ,closed,Heliport,40.690399,-74.307899,75,NA_,US,US-NJ,Union,no,,,,,,45NJ
330056,NG-0007,small_airport,Lokoja Airstrip,7.801829,6.582793,320,AF,NG,NG-KO,Lokoja,no,,,,,,
313735,SYDW,small_airport,Dadanawa Airport,2.82555,-59.5242,372,SA,GY,GY-UT,Dadanawa,no,SYDW,,,,,
20497,KMFV,small_airport,Accomack County Airport,37.64690018,-75.76110077,47,NA_,US,US-VA,Melfa,no,KMFV,MFV,MFV,http://www.co.accomack.va.us/departments/airport,https://en.wikipedia.org/wiki/Accomack_County_Airport,Melfa Flight Strip
24334,PAXK,small_airport,Paxson Airport,63.02460098,-145.5010071,2653,NA_,US,US-AK,Paxson,no,PAXK,,PXK,,https://en.wikipedia.org/wiki/Paxson_Airport,
318354,BR-0063,small_airport,Luiz Ribeiro Maia Airport,-5.635585,-63.185491,167,SA,BR,BR-AM,Tapauá,no,SDLR,,AM0030,,,
15119,8OI5,small_airport,Clum Airport,39.88169861,-82.41459656,1115,NA_,US,US-OH,Thornville,no,8OI5,,8OI5,,,
31681,NWWO,small_airport,Edmond Cané Airport,-22.45999908,166.7830048,7,OC,NC,NC-U-A,Île Ouen,no,NWWO,IOU,,,,
11519,4LL4,small_airport,Enjoy Field,40.97579956,-87.99859619,685,NA_,US,US-IL,Chebanse,no,4LL4,,4LL4,,,
38381,YHEC,small_airport,Heck Field Airport,-27.7675,153.339444,,OC,AU,AU-QLD,,no,YHEC,,,,,
45729,26OG,small_airport,Oakridge Ranch Airport,42.463021,-122.734744,1560,NA_,US,US-OR,Eagle Point,no,26OG,,26OG,,,
1839,CYOS,medium_airport,Owen Sound / Billy Bishop Regional Airport,44.59030151,-80.83750153,1007,NA_,CA,CA-ON,Owen Sound,no,CYOS,YOS,,,https://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport,YOS
320025,IT-0392,small_airport,Campo di Volo Montemelino,43.103,12.253,731,EU,IT,IT-55,Magione (PG),no,,,PGMAG,,,"Montemelino,Umbria Volo"
29131,EGER,small_airport,Stronsay Airport,59.15530014,-2.641390085,39,EU,GB,GB-SCT,Stronsay,yes,EGER,SOY,,,,
3001,FVCN,small_airport,Centenary Airport,-16.73410034,31.12199974,4058,AF,ZW,ZW-MC,,no,FVCN,,,,,
27065,YMMI,small_airport,Murrin Murrin Airport,-28.705299,121.89099,1535,OC,AU,AU-WA,Murrin Murrin,no,YMMI,WUI,,,https://en.wikipedia.org/wiki/Murrin_Murrin_Airport,
8751,1XA0,small_airport,Rab Ranch Airport,30.79369926,-97.90119934,1095,NA_,US,US-TX,Andice,no,1XA0,,1XA0,,,
32725,ZWYN,small_airport,Yining Airport,43.955799,81.330299,,AS,CN,CN-65,Yining,yes,ZWYN,YIN,,,https://en.wikipedia.org/wiki/Yining_Airport,
19115,K8A1,small_airport,Guntersville Municipal Joe Starnes Field,34.3993988,-86.27020264,615,NA_,US,US-AL,Guntersville,no,K8A1,,8A1,,,
15919,9OR4,small_airport,King's Airport,45.93370056,-118.447998,950,NA_,US,US-OR,Milton/Freewater,no,9OR4,,9OR4,,,
17170,E81,small_airport,Superior Municipal Airport,33.27780151,-111.1269989,2646,NA_,US,US-AZ,Superior,no,E81,,E81,,,
28595,EDGH,small_airport,Hettstadt Airport,49.79861069,9.836667061,1050,EU,DE,DE-BY,Hettstadt,no,EDGH,,,,,
30150,EYMO,small_airport,Molėtai Airport,55.1128006,25.33639908,650,EU,LT,LT-UT,Molėtai,no,EYMO,,,,,
43910,LBLS,small_airport,Lesnovo Airport,42.6344986,23.64644432,1825,EU,BG,BG-23,Lesnovo,no,LBLS,,,,,
31139,FLCS,small_airport,Chinsali Airport,-10.53299999,32.06700134,4350,AF,ZM,ZM-05,Chinsali,no,FLCS,,,,,
333219,IE-0059,small_airport,Kilbrook Airstrip,53.423,-6.7785,,EU,IE,IE-KE,,no,,,,,,
328005,KR-0693,heliport,Geomdansan Heliport,37.517666,127.249469,,AS,KR,KR-41,Baealmi-dong,no,,,,,,"Geomdansan, Baealmi-dong"
320170,ES-0049,small_airport,Aerodrómo de Sanchidrián,40.89995,-4.609617,2789,EU,ES,ES-AV,Sanchidrián,no,,,,,,
22432,MT35,heliport,St Peter's Community Hospital Heliport,46.58470154,-111.9970016,4115,NA_,US,US-MT,Helena,no,MT35,,MT35,,,
5860,SBAN,medium_airport,Base Aérea Airport,-16.2292,-48.964298,3731,SA,BR,BR-GO,Anápolis,no,SBAN,,GO9001,,http://pt.wikipedia.org/wiki/Base_A%C3%A9rea_de_An%C3%A1polis,
7480,0PA4,small_airport,Ecko Field,40.23759842,-76.72470093,380,NA_,US,US-PA,Hummelstown,no,0PA4,,0PA4,,,
334478,PH-0166,heliport,SM Rosario Helipad,14.40933,120.85583,,AS,PH,PH-CAV,Rosario,no,,,,,,
15686,9CO6,small_airport,D Bar D Airport,39.28129959,-104.572998,6752,NA_,US,US-CO,Elizabeth,no,9CO6,,9CO6,,,
31447,FZRD,small_airport,Kabombo Airport,-7.349999905,28.03300095,1969,AF,CD,CD-KA,Kabombo,no,FZRD,,,,,
42451,GR-0001,small_airport,Arnissa Airport,40.8409569,21.826057,2071,EU,GR,GR-59,Edessa,no,,,,,,
322318,US-0452,small_airport,McBee Field,32.757417,-96.057222,543,NA_,US,US-TX,Wills Point,no,2TS9,,2TS9,,,
25527,VT31,small_airport,Carriers Skypark Airport,44.11119843,-72.44400024,1600,NA_,US,US-VT,Washington,no,VT31,,VT31,,,
334475,US-1333,closed,Rice Army Airfield,34.056144,-114.814081,,NA_,US,US-CA,Rice,no,,,,,,
30309,FXQN,small_airport,Qacha's Nek Airport,-30.11170006,28.6718998,6100,AF,LS,LS-H,Qacha's Nek,no,FXQN,UNE,,,,
324267,KR-0170,heliport,Tapyeol-ri Helipad,38.399839,128.348492,,AS,KR,KR-42,Tapyeol-ri,no,,,,,,Tapyeol-ri
309717,PRNO,small_airport,Siocon Airport,7.710481328,122.1611881,,AS,PH,PH-ZAN,,no,PRNO,XSO,,,,
12512,5MO3,small_airport,Bil-Mitch Airport,36.94060135,-93.95739746,1342,NA_,US,US-MO,Monett,no,5MO3,,5MO3,,,
38627,YVAF,small_airport,Valley Field Airport,-41.81000137,147.2920074,,OC,AU,AU-TAS,,no,YVAF,,,,,
514,SSZJ,small_airport,Fazenda Torrão de Ouro Airport,-18.1807003,-54.50180054,899,SA,BR,BR-MS,Pedro Gomes,no,SSZJ,,SSZJ,,,
328680,KR-1021,heliport,Haesung 2 Building Heliport,37.506781,127.058035,,AS,KR,KR-11,Seoul,no,,,,,,Haesung 2 Building
328292,KR-0832,heliport,Korea Insurance Development Institute (KIDI) Heliport,37.521558,126.92598,,AS,KR,KR-11,Seoul,no,,,,,,"Korea Insurance Development Institute, KIDI"
18195,IS33,small_airport,Willhoit Airport,39.04560089,-89.84069824,614,NA_,US,US-IL,Staunton,no,IS33,,IS33,,,
3793,KPTK,medium_airport,Oakland County International Airport,42.66550064,-83.42009735,980,NA_,US,US-MI,Pontiac,no,KPTK,PTK,PTK,https://www.oakgov.com/aviation/ocia,https://en.wikipedia.org/wiki/Oakland_County_International_Airport,"Pontiac Municipal Airport, Oakland-Pontiac Airport"
38133,SWWI,small_airport,Fazenda Fortaleza Airport,-15.67333317,-53.57833481,1995,SA,BR,BR-MT,General Carneiro,no,SWWI,,,,,
31245,FVLG,small_airport,Longuiel Airport,-17,29.63299942,4200,AF,ZW,ZW-MW,Longuiel,no,FVLG,,,,,
9733,2PS7,heliport,Merck Sharp & Dohme Heliport,40.21680069,-75.16629791,315,NA_,US,US-PA,Lansdale,no,2PS7,,2PS7,,,
24826,TE18,heliport,Mother Frances Hospital Heliport,32.50930023,-95.28990173,520,NA_,US,US-TX,Tyler,no,TE18,,TE18,,,
25645,WA51,heliport,Samaritan Hospital Rms Heliport,47.12860107,-119.2639999,1130,NA_,US,US-WA,Moses Lake,no,WA51,,WA51,,,
42736,SWQQ,small_airport,Fazenda Fundão Alegre Airport,-18.62805557,-54.10388947,1391,SA,BR,BR-MS,Camapuã,no,SWQQ,,,,,
9567,2MO2,small_airport,Northwood Airport,39.46419907,-94.30799866,1000,NA_,US,US-MO,Holt,no,2MO2,,2MO2,,,
44379,RU-0127,closed,Bryansk Airport,53.27000046,34.3370018,,EU,RU,RU-BRY,Bryansk,no,,,,,,Аэропорт Брянск
327087,US-0846,heliport,Northeast Methodist Hospital Heliport,29.553092,-98.350527,850,NA_,US,US-TX,Live Oak,no,XS10,,XS10,,,
319372,MX-0205,small_airport,Ramon Lopez Velarde Airport,21.75929,-103.30188,5635,NA_,MX,MX-ZAC,Tlaltenango,no,,,RLY,,,
28232,CAW6,seaplane_base,Fort Ware Seaplane Base,57.4236,-125.6442,2480,NA_,CA,CA-BC,,no,CAW6,,CAW6,,https://en.wikipedia.org/wiki/Fort_Ware_Water_Aerodrome,AW6
326718,PT-0095,small_airport,Pista de Reguengos de Monsaraz,38.383702,-7.55162,,EU,PT,PT-07,Reguengos de Monsaraz,no,,,,,,
2195,EDAZ,small_airport,Schönhagen Airport,52.203609,13.156389,152,EU,DE,DE-BR,Trebbin,no,EDAZ,,,http://www.flugplatz-schoenhagen.aero/,http://de.wikipedia.org/wiki/Flugplatz_Sch%C3%B6nhagen,
323777,JP-0010,heliport,Aidomari (Oshima) Heliport,41.49771,139.34505,,AS,JP,JP-01,Aidomari,no,,,,,,"Aidomari, Oshima, Lighthouse"
21631,LL98,small_airport,John W Meils Restricted Landing Area,40.9435997,-89.10829926,705,NA_,US,US-IL,Rutland,no,LL98,,LL98,,,
11975,53OK,small_airport,Thompson Private Airport,35.25009918,-97.76699829,1280,NA_,US,US-OK,Tuttle,no,53OK,,53OK,,,
38835,AR-0160,small_airport,Firmat Aeroclub Airport,-33.4289,-61.5108,344,SA,AR,AR-S,Firmat,no,,,FAE,,,
13968,78GA,small_airport,C&R Farm Airport,33.50429916,-85.01719666,1013,NA_,US,US-GA,Carrollton,no,78GA,,78GA,,,
8745,1WI8,small_airport,Jorgensen - Stoller Airport,44.63579941,-87.44020081,690,NA_,US,US-WI,Algoma,no,1WI8,,1WI8,,,
6872,06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,38.4333992,-86.69110107,536,NA_,US,US-IN,French Lick,no,06I,,06I,,,
4827,MUBR,small_airport,Las Brujas Airport,22.62129974,-79.14720154,13,NA_,CU,CU-07,Cayo Santa Maria,no,MUBR,BWW,,,https://en.wikipedia.org/wiki/Las_Brujas_Airport_(Cuba),
14889,8CL8,heliport,United Ca Bank Data Processing Ops Heliport,34.06969833,-118.2919998,367,NA_,US,US-CA,Los Angeles,no,8CL8,,8CL8,,,
35404,AR-0010,small_airport,General Villegas Airport,-35,-63,383,SA,AR,AR-B,General Villegas,no,,VGS,GAS,,,
25629,WA32,closed,Stonehedge Heliport,46.974998,-122.7897,210,NA_,US,US-WA,Olympia,no,,,,,,WA32
3763,KPAE,medium_airport,Snohomish County (Paine Field) Airport,47.90629959,-122.2819977,606,NA_,US,US-WA,Everett,no,KPAE,PAE,PAE,,https://en.wikipedia.org/wiki/Paine_Field,
334994,GB-0869,small_airport,Hermitage Airstrip,50.86621,-2.48844,,EU,GB,GB-ENG,Sherborne,no,,,,,,
45483,2MY3,heliport,Cambridge Medical Center Heliport,45.56545,-93.231361,980,NA_,US,US-MN,Cambridge,no,2MY3,,2MY3,,,
43658,RU-0076,closed,Lepsari Airfield,60.138401,30.886499,98,EU,RU,RU-LEN,,no,,,ZA77,,,Аэродром Лепсари
16105,AK1,small_airport,Butte Municipal Airport,61.53030014,-149.0180054,64,NA_,US,US-AK,Palmer,no,AK1,,AK1,,,
37927,SWJM,small_airport,Fazenda Bom Jesus Airport,-12.9663887,-46.5652771,2067,SA,BR,BR-TO,Novo Alegre,no,SWJM,,,,,
301616,mdma,small_airport,Magdalena Cuya Airport,18.501933,-68.799099,325,NA_,DO,DO-12,La Romana,no,MDMA,,,,,
3803,RK18,small_airport,G 233 Airport,38.083162,127.269037,340,AS,KR,KR-41,Munam,no,RK18,,RK18,,,
329188,MX-0847,heliport,Torre Polanco Heliport,19.43299,-99.181508,7799,NA_,MX,MX-DIF,Miguel Hidalgo,no,,,HPL,,,
29171,EGPG,small_airport,Cumbernauld Airport,55.97470093,-3.97555995,350,EU,GB,GB-SCT,Cumbernauld,no,EGPG,,,,,
315902,LOKR,small_airport,St. Donat Mairist,46.741389,14.406111,1759,EU,AT,AT-2,,no,LOKR,,,,,
25702,WI06,heliport,Aurora Medical Center Heliport,44.12720108,-87.61560059,596,NA_,US,US-WI,Two Rivers,no,WI06,,WI06,,,
42645,KE-0002,small_airport,Nzoia Airport,0.133332998,34.08333206,3770,AF,KE,KE-900,Nzoia,no,,,,,,
39082,SUCM,small_airport,Carmelo  Airport,-33.96611,-58.325279,42,SA,UY,UY-CO,Carmelo,no,SUCM,,,,,
35010,RU-9345,medium_airport,Krechevitsy Air Base,58.625,31.38500023,85,EU,RU,RU-NGR,Novgorod,no,ULLK,,,,https://en.wikipedia.org/wiki/Krechevitsy_Airport,Аэродром Кречевицы
43867,UHWP,small_airport,Plastun Airport,44.81499863,136.2920074,66,AS,RU,RU-PRI,Plastun,yes,UHWP,TLY,,,,Аэропорт Пластун
334327,US-1282,small_airport,Peavine Airport,45.724117,-117.077375,4007,NA_,US,US-OR,Enterprise,no,,,O62,,,
31254,FVNY,small_airport,Nyanyadzi Airport,-19.7329998,32.43299866,1850,AF,ZW,ZW-MA,Nyanyadzi,no,FVNY,,,,,
2569,ENBO,large_airport,Bodø Airport,67.26920319,14.36530018,42,EU,NO,NO-18,Bodø,yes,ENBO,BOO,,http://www.avinor.no/en/airport/bodo/frontpage,https://en.wikipedia.org/wiki/Bod%C3%B8_Airport,"Bodø Air Force Base, Bodø Main Air Station"
27068,YMND,small_airport,Maitland Airport,-32.701265,151.492912,85,OC,AU,AU-NSW,,no,YMND,MTL,,http://rnac.com.au,,
